City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
2183,Qaanaaq,GL,2020-11-09 01:51:52,77.48,-69.36,-8.0,70,0,8.59,clear sky
2184,Honiara,SB,2020-11-09 01:51:52,-9.43,159.95,87.8,70,20,11.41,few clouds
2185,Kapaa,US,2020-11-09 01:51:52,22.08,-159.32,82.4,69,40,13.87,scattered clouds
2186,Ancud,CL,2020-11-09 01:51:52,-41.87,-73.82,55.4,71,0,10.29,clear sky
2187,Porto Novo,BJ,2020-11-09 01:51:52,6.5,2.6,82.4,78,20,9.17,few clouds
2188,Walvis Bay,NA,2020-11-09 01:51:53,-22.96,14.51,57.99,87,99,1.12,overcast clouds
2189,Leningradskiy,RU,2020-11-09 01:51:53,69.38,178.42,20.14,94,100,6.49,overcast clouds
2190,Ambulu,ID,2020-11-09 01:51:53,-8.35,113.61,85.08,64,93,3.36,overcast clouds
2191,Katherine,AU,2020-11-09 01:51:54,-14.47,132.27,93.2,46,40,8.05,scattered clouds
2192,Port Hedland,AU,2020-11-09 01:51:54,-20.32,118.57,91.4,29,0,11.41,clear sky
2193,Misratah,LY,2020-11-09 01:51:54,32.38,15.09,67.87,67,32,10.42,light rain
2194,Diego De Almagro,CL,2020-11-09 01:51:55,-26.37,-70.05,55.85,58,0,0.29,clear sky
2195,Kismayo,SO,2020-11-09 01:51:55,-0.36,42.55,78.82,81,55,3.58,broken clouds
2196,Carnarvon,AU,2020-11-09 01:51:55,-24.87,113.63,71.6,60,90,12.75,overcast clouds
2197,Ilmenau,DE,2020-11-09 01:51:55,50.68,10.9,46.0,93,0,5.82,clear sky
2198,Lasa,IT,2020-11-09 01:51:55,46.62,10.7,35.6,54,5,5.82,clear sky
2199,Kishi,NG,2020-11-09 01:51:55,9.08,3.85,73.67,33,30,1.88,scattered clouds
2200,Alyangula,AU,2020-11-09 01:51:56,-13.85,136.42,93.2,56,75,8.05,broken clouds
2201,Chokurdakh,RU,2020-11-09 01:51:56,70.63,147.92,-11.85,91,99,3.67,overcast clouds
2202,Kavieng,PG,2020-11-09 01:51:56,-2.57,150.8,83.86,68,75,2.64,light rain
2203,Jiangkou,CN,2020-11-09 01:51:56,25.49,119.2,68.0,45,40,22.37,scattered clouds
2204,College,US,2020-11-09 01:51:56,64.86,-147.8,33.8,86,90,6.93,light rain
2205,Vao,NC,2020-11-09 01:51:56,-22.67,167.48,70.83,78,6,19.51,clear sky
2206,Tasiilaq,GL,2020-11-09 01:51:57,65.61,-37.64,32.18,98,100,30.13,overcast clouds
2207,Nishihara,JP,2020-11-09 01:51:57,26.18,127.76,77.0,64,75,11.41,broken clouds
2208,Torbay,CA,2020-11-09 01:51:57,47.67,-52.73,35.01,81,20,11.41,few clouds
2209,Hami,CN,2020-11-09 01:51:57,42.8,93.45,43.92,47,0,5.73,clear sky
2210,Kavaratti,IN,2020-11-09 01:51:57,10.57,72.64,83.91,74,1,6.42,clear sky
2211,Barguzin,RU,2020-11-09 01:51:57,53.62,109.62,33.19,91,84,2.98,broken clouds
2212,Cidreira,BR,2020-11-09 01:51:57,-30.18,-50.21,68.25,82,98,14.54,overcast clouds
2213,Havre-Saint-Pierre,CA,2020-11-09 01:51:58,50.23,-63.6,21.2,92,75,2.24,broken clouds
2214,Severo-Kurilsk,RU,2020-11-09 01:51:58,50.68,156.12,36.82,80,100,17.85,overcast clouds
2215,Batemans Bay,AU,2020-11-09 01:51:58,-35.72,150.18,68.0,60,0,1.01,clear sky
2216,Broken Hill,AU,2020-11-09 01:51:58,-31.95,141.43,86.0,28,66,13.87,broken clouds
2217,Atuona,PF,2020-11-09 01:51:58,-9.8,-139.03,77.68,64,74,12.53,broken clouds
2218,Butaritari,KI,2020-11-09 01:51:58,3.07,172.79,81.9,65,2,8.3,clear sky
2219,Tura,IN,2020-11-09 01:51:59,25.52,90.22,70.75,72,0,2.66,clear sky
2220,Calabozo,VE,2020-11-09 01:51:59,8.92,-67.43,76.35,93,100,2.1,overcast clouds
2221,Punta Alta,AR,2020-11-09 01:51:59,-38.88,-62.07,70.77,43,86,14.92,overcast clouds
2222,Rawson,AR,2020-11-09 01:51:59,-43.3,-65.1,65.39,66,77,11.01,broken clouds
2223,Korla,CN,2020-11-09 01:51:59,41.76,86.15,39.33,59,14,1.54,few clouds
2224,Almaznyy,RU,2020-11-09 01:52:00,48.04,40.05,46.4,93,75,8.95,broken clouds
2225,Jiangyou,CN,2020-11-09 01:52:00,31.77,104.72,64.81,59,31,2.13,scattered clouds
2226,San Andres,CO,2020-11-09 01:51:05,12.58,-81.7,82.58,74,85,2.66,overcast clouds
2227,Souillac,MU,2020-11-09 01:52:00,-20.52,57.52,73.4,88,75,6.93,shower rain
2228,Humboldt,US,2020-11-09 01:52:00,40.67,-123.92,48.0,65,1,13.87,clear sky
2229,Ribeira Grande,PT,2020-11-09 01:52:00,38.52,-28.7,61.16,65,46,13.22,scattered clouds
2230,Port Elizabeth,ZA,2020-11-09 01:52:01,-33.92,25.57,57.2,87,0,14.99,clear sky
2231,Yumen,CN,2020-11-09 01:52:01,40.28,97.2,42.75,41,0,5.55,clear sky
2232,Mezen,RU,2020-11-09 01:52:01,65.85,44.24,33.49,96,100,10.33,overcast clouds
2233,Coquimbo,CL,2020-11-09 01:51:48,-29.95,-71.34,55.4,87,0,4.7,clear sky
2234,Mandalgovi,MN,2020-11-09 01:52:01,45.76,106.27,33.31,78,0,6.02,clear sky
2235,Kuala Terengganu,MY,2020-11-09 01:52:01,5.33,103.14,77.0,94,40,2.24,moderate rain
2236,Kardla,EE,2020-11-09 01:52:02,59.0,22.75,43.0,79,0,3.0,clear sky
2237,Prince Rupert,CA,2020-11-09 01:52:02,54.32,-130.32,42.8,74,75,2.24,broken clouds
2238,Kodiak,US,2020-11-09 01:52:02,57.79,-152.41,44.6,52,20,32.21,few clouds
2239,Alice Springs,AU,2020-11-09 01:50:55,-23.7,133.88,96.8,9,0,11.41,"sand,dust whirls"
2240,Barrow,US,2020-11-09 01:47:05,71.29,-156.79,15.8,85,90,20.8,overcast clouds
2241,Rumphi,MW,2020-11-09 01:52:03,-11.02,33.86,69.76,70,3,7.54,clear sky
2242,Boquira,BR,2020-11-09 01:52:03,-12.82,-42.73,70.45,77,0,4.23,clear sky
2243,Namibe,AO,2020-11-09 01:52:03,-15.2,12.15,69.13,75,64,10.09,broken clouds
2244,Bad Gandersheim,DE,2020-11-09 01:52:03,51.87,10.03,46.0,86,99,3.89,overcast clouds
2245,Sorong,ID,2020-11-09 01:52:03,-0.88,131.25,84.47,70,95,3.67,overcast clouds
2246,Necochea,AR,2020-11-09 01:52:03,-38.55,-58.74,56.05,90,29,10.94,scattered clouds
2247,Correntina,BR,2020-11-09 01:52:03,-13.34,-44.64,72.12,75,1,2.91,clear sky
2248,Lata,PT,2020-11-09 01:52:04,40.16,-8.33,57.0,93,6,1.01,clear sky
2249,Stornoway,GB,2020-11-09 01:52:04,58.21,-6.39,53.6,87,43,3.36,scattered clouds
2250,Kruisfontein,ZA,2020-11-09 01:52:04,-34.0,24.73,55.99,95,100,1.01,light rain
2251,Manggar,ID,2020-11-09 01:52:04,-2.88,108.27,84.7,69,82,5.23,broken clouds
2252,Monrovia,LR,2020-11-09 01:52:04,6.3,-10.8,77.0,94,75,4.83,broken clouds
2253,Laguna,US,2020-11-09 01:51:33,38.42,-121.42,53.6,25,1,10.29,clear sky
2254,Airai,TL,2020-11-09 01:52:05,-8.93,125.41,79.72,38,80,7.18,broken clouds
2255,Damghan,IR,2020-11-09 01:52:05,36.17,54.35,43.27,63,0,1.25,clear sky
2256,Bluff,NZ,2020-11-09 01:52:05,-46.6,168.33,57.99,67,91,8.01,overcast clouds
2257,Baytown,US,2020-11-09 01:47:16,29.74,-94.98,71.01,87,0,5.06,clear sky
2258,Upernavik,GL,2020-11-09 01:52:05,72.79,-56.15,-5.66,77,0,10.85,clear sky
2259,Marienburg,PL,2020-11-09 01:52:05,54.04,19.03,44.01,100,0,2.68,clear sky
2260,Nanortalik,GL,2020-11-09 01:52:06,60.14,-45.24,29.03,93,100,22.1,overcast clouds
2261,Esperance,AU,2020-11-09 01:52:06,-33.87,121.9,84.2,42,40,19.46,scattered clouds
2262,Mananjary,MG,2020-11-09 01:52:06,-21.22,48.33,71.11,83,29,3.58,scattered clouds
2263,Verkhniy Landekh,RU,2020-11-09 01:52:06,56.84,42.6,32.27,93,68,10.85,broken clouds
2264,Lakatoro,VU,2020-11-09 01:52:06,-16.1,167.42,82.4,78,75,3.36,broken clouds
2265,Ostrovnoy,RU,2020-11-09 01:52:07,68.05,39.51,32.45,94,100,25.68,overcast clouds
2266,Lompoc,US,2020-11-09 01:49:35,34.64,-120.46,53.6,66,75,20.8,broken clouds
2267,Taksimo,RU,2020-11-09 01:52:07,56.34,114.88,9.81,90,100,2.24,overcast clouds
2268,Nome,US,2020-11-09 01:52:07,64.5,-165.41,33.8,69,1,3.36,clear sky
2269,Shimoda,JP,2020-11-09 01:52:07,34.67,138.95,60.8,55,40,9.17,scattered clouds
2270,Harper,LR,2020-11-09 01:52:07,4.38,-7.72,78.37,83,96,6.93,light rain
2271,Can,TR,2020-11-09 01:52:08,40.03,27.05,57.2,71,0,16.11,clear sky
2272,Kungurtug,RU,2020-11-09 01:52:08,50.6,97.52,27.66,89,0,2.3,clear sky
2273,Balarampur,IN,2020-11-09 01:52:08,23.12,86.22,62.6,82,0,2.24,mist
2274,Yarada,IN,2020-11-09 01:52:08,17.65,83.27,69.8,73,0,2.24,haze
2275,Xuanhua,CN,2020-11-09 01:52:08,40.61,115.04,43.79,47,0,4.47,clear sky
2276,Broome,US,2020-11-09 01:47:38,42.25,-75.83,60.8,38,1,4.7,clear sky
2277,Akdepe,TM,2020-11-09 01:52:09,42.06,59.38,32.0,92,0,2.24,clear sky
2278,Hay River,CA,2020-11-09 01:52:09,60.82,-115.8,21.2,73,28,16.11,scattered clouds
2279,Vila Franca Do Campo,PT,2020-11-09 01:52:09,37.72,-25.43,57.2,76,75,2.24,broken clouds
2280,Wooster,US,2020-11-09 01:48:02,40.81,-81.94,60.01,76,1,4.92,clear sky
2281,Dikson,RU,2020-11-09 01:52:09,73.51,80.55,0.72,92,96,13.22,overcast clouds
2282,New Richmond,US,2020-11-09 01:52:09,45.12,-92.54,64.4,68,1,9.17,clear sky
2283,Tarko-Sale,RU,2020-11-09 01:52:10,64.92,77.78,27.0,94,100,10.63,overcast clouds
2284,Mahanoro,MG,2020-11-09 01:52:10,-19.9,48.8,71.26,81,27,1.39,light rain
2285,Abu Dhabi,AE,2020-11-09 01:50:46,24.47,54.37,77.0,78,0,9.22,clear sky
2286,Sao Desiderio,BR,2020-11-09 01:52:10,-12.36,-44.97,72.86,76,0,3.44,clear sky
2287,Cayenne,GF,2020-11-09 01:52:10,4.93,-52.33,80.6,88,20,5.82,few clouds
2288,Saint-Joseph,RE,2020-11-09 01:52:10,-21.37,55.62,69.8,73,0,3.36,clear sky
2289,Castro,BR,2020-11-09 01:47:17,-24.79,-50.01,64.58,68,43,6.44,scattered clouds
2290,Stromness,GB,2020-11-09 01:52:11,58.97,-3.3,51.8,93,100,13.87,moderate rain
2291,Ishigaki,JP,2020-11-09 01:52:11,24.34,124.16,73.4,78,75,25.28,broken clouds
2292,Beira,MZ,2020-11-09 01:52:11,-19.84,34.84,75.65,90,100,4.43,overcast clouds
2293,Nedjo,ET,2020-11-09 01:52:11,9.5,35.5,58.24,80,99,2.64,overcast clouds
2294,Sundsvall,SE,2020-11-09 01:51:04,62.39,17.31,37.99,100,31,3.36,fog
2295,Hasaki,JP,2020-11-09 01:52:11,35.73,140.83,64.0,41,75,5.82,broken clouds
2296,Longyearbyen,SJ,2020-11-09 01:52:12,78.22,15.64,26.6,73,75,5.82,broken clouds
2297,Fortuna,US,2020-11-09 01:52:12,40.6,-124.16,48.0,65,1,13.87,clear sky
2298,Dickinson,US,2020-11-09 01:52:12,29.46,-95.05,71.6,94,20,9.17,few clouds
2299,Konya,TR,2020-11-09 01:49:30,38.17,32.5,39.2,80,0,2.24,clear sky
2300,The Valley,AI,2020-11-09 01:52:12,18.22,-63.06,80.6,83,40,10.29,scattered clouds
2301,Cabo San Lucas,MX,2020-11-09 01:52:12,22.89,-109.91,80.6,73,5,16.11,clear sky
2302,Oksfjord,NO,2020-11-09 01:52:13,70.24,22.35,39.2,93,90,13.87,moderate rain
2303,Xiamen,CN,2020-11-09 01:50:21,24.48,118.08,69.8,46,0,17.9,clear sky
2304,Poum,NC,2020-11-09 01:52:13,-20.23,164.02,76.1,71,25,11.79,scattered clouds
2305,Saldus,LV,2020-11-09 01:52:13,56.66,22.49,39.0,89,7,1.01,clear sky
2306,Lagoa,PT,2020-11-09 01:52:13,39.05,-27.98,60.49,63,93,11.74,overcast clouds
2307,Kirksville,US,2020-11-09 01:52:13,40.19,-92.58,66.0,77,1,12.75,clear sky
2308,Griffith,US,2020-11-09 01:52:13,41.53,-87.42,68.0,68,1,4.7,clear sky
2309,Jijiga,ET,2020-11-09 01:52:14,9.35,42.8,56.19,51,0,1.28,clear sky
2310,San Patricio,US,2020-11-09 01:52:14,28.02,-97.52,73.4,83,20,10.29,few clouds
2311,Champerico,GT,2020-11-09 01:52:14,14.3,-91.92,69.01,98,100,3.8,moderate rain
2312,Richards Bay,ZA,2020-11-09 01:52:14,-28.78,32.04,73.78,86,89,10.16,overcast clouds
2313,Hamilton,US,2020-11-09 01:56:09,39.18,-84.53,64.4,55,1,6.93,clear sky
2314,Bechem,GH,2020-11-09 01:52:35,7.09,-2.02,71.44,95,99,2.68,overcast clouds
2315,Hargeysa,SO,2020-11-09 01:52:35,9.56,44.06,60.03,95,31,6.73,scattered clouds
2316,Dukat,RU,2020-11-09 01:52:36,62.55,155.55,-7.82,89,99,4.63,overcast clouds
2317,Yabrud,SY,2020-11-09 01:52:36,33.97,36.66,59.0,72,40,4.7,thunderstorm
2318,Nakusp,CA,2020-11-09 01:52:36,50.25,-117.8,37.4,47,0,4.7,clear sky
2319,Belmonte,BR,2020-11-09 01:52:36,-15.86,-38.88,75.2,83,20,8.05,few clouds
2320,Kalianget,ID,2020-11-09 01:52:37,-7.05,113.93,86.25,62,73,8.86,broken clouds
2321,Yulara,AU,2020-11-09 01:52:37,-25.24,130.99,89.6,11,75,13.87,broken clouds
2322,Iqaluit,CA,2020-11-09 01:52:37,63.75,-68.51,17.6,78,90,10.29,light snow
2323,Luau,AO,2020-11-09 01:52:37,-10.71,22.22,65.44,97,2,1.79,clear sky
2324,Pallasovka,RU,2020-11-09 01:52:37,50.05,46.88,48.27,81,89,16.08,overcast clouds
2325,Mount Pleasant,US,2020-11-09 01:52:37,32.79,-79.86,71.6,94,90,16.11,mist
2326,New Norfolk,AU,2020-11-09 01:52:37,-42.78,147.06,75.0,30,0,1.99,clear sky
2327,Bilma,NE,2020-11-09 01:52:38,18.69,12.92,67.75,38,0,16.37,clear sky
2328,Tautira,PF,2020-11-09 01:52:38,-17.73,-149.15,84.2,62,75,3.36,broken clouds
2329,Chokwe,MZ,2020-11-09 01:52:38,-24.53,32.98,78.64,56,0,6.4,clear sky
2330,Kostomuksha,RU,2020-11-09 01:52:38,64.57,30.58,31.48,96,2,12.12,clear sky
2331,Sid,RS,2020-11-09 01:52:38,45.13,19.23,42.01,99,57,1.99,broken clouds
2332,Chara,RU,2020-11-09 01:52:38,56.91,118.26,3.16,86,100,1.01,overcast clouds
2333,Geraldton,AU,2020-11-09 01:52:39,-28.77,114.6,73.4,56,75,21.92,broken clouds
2334,Surubim,BR,2020-11-09 01:52:39,-7.83,-35.75,75.2,78,40,9.17,scattered clouds
2335,Yar-Sale,RU,2020-11-09 01:52:39,66.83,70.83,18.84,97,96,7.18,overcast clouds
2336,Vitim,RU,2020-11-09 01:52:39,59.45,112.56,23.41,95,100,7.47,overcast clouds
2337,Dhone,IN,2020-11-09 01:52:39,15.42,77.88,69.17,75,0,3.83,clear sky
2338,Khandbari,NP,2020-11-09 01:52:40,27.37,87.2,67.71,42,0,1.66,clear sky
2339,Vanderhoof,CA,2020-11-09 01:52:40,54.02,-124.02,25.59,84,44,3.89,scattered clouds
2340,Bereda,ES,2020-11-09 01:52:40,43.27,-7.54,54.0,93,62,5.99,light rain
2341,Tateyama,JP,2020-11-09 01:52:40,34.98,139.87,63.0,58,75,9.17,broken clouds
2342,Noumea,NC,2020-11-09 01:52:40,-22.28,166.46,78.8,54,20,19.46,few clouds
2343,Zaozhuang,CN,2020-11-09 01:52:40,34.86,117.55,54.86,37,54,4.36,broken clouds
2344,Maniitsoq,GL,2020-11-09 01:52:40,65.42,-52.9,17.44,81,98,23.44,overcast clouds
2345,Khaga,IN,2020-11-09 01:52:41,25.78,81.12,65.1,33,0,3.67,clear sky
2346,Tuatapere,NZ,2020-11-09 01:52:41,-46.13,167.68,57.99,67,99,8.01,overcast clouds
2347,Mao,ES,2020-11-09 01:52:41,39.89,4.27,60.8,93,90,3.36,overcast clouds
2348,Padang,ID,2020-11-09 01:52:41,-0.95,100.35,83.21,65,76,0.31,broken clouds
2349,Sahibganj,IN,2020-11-09 01:52:41,25.25,87.65,70.38,59,0,2.8,clear sky
2350,Bagan,RU,2020-11-09 01:52:41,54.1,77.66,36.88,81,43,20.36,scattered clouds
2351,Comodoro Rivadavia,AR,2020-11-09 01:52:42,-45.87,-67.5,60.8,67,0,8.37,clear sky
2352,Nyurba,RU,2020-11-09 01:52:42,63.28,118.33,2.77,88,44,5.59,scattered clouds
2353,May Pen,JM,2020-11-09 01:48:35,17.96,-77.25,80.6,94,40,5.82,thunderstorm
2354,Bonanza,NI,2020-11-09 01:52:42,14.03,-84.59,73.36,96,100,1.88,overcast clouds
2355,Waingapu,ID,2020-11-09 01:52:42,-9.66,120.26,89.91,46,47,9.66,scattered clouds
2356,Bidor,MY,2020-11-09 01:52:42,4.11,101.29,77.0,100,40,2.24,moderate rain
2357,Huancavelica,PE,2020-11-09 01:52:43,-12.77,-74.98,40.53,87,83,2.98,broken clouds
2358,Dhidhdhoo,MV,2020-11-09 01:52:43,6.88,73.1,82.99,78,1,11.65,light rain
2359,Figeac,FR,2020-11-09 01:52:43,44.75,1.92,53.6,87,0,8.05,clear sky
2360,Coaldale,CA,2020-11-09 01:52:43,49.72,-112.62,17.6,85,90,23.04,overcast clouds
2361,Znamenskoye,RU,2020-11-09 01:52:43,57.13,73.83,33.35,94,100,16.28,overcast clouds
2362,Okha,RU,2020-11-09 01:52:44,53.57,142.95,26.89,96,100,23.55,snow
2363,Alexandria,EG,2020-11-09 01:48:07,31.22,29.96,62.6,88,40,3.36,scattered clouds
2364,Lixourion,GR,2020-11-09 01:52:44,38.2,20.43,60.12,68,0,2.17,clear sky
2365,Sorland,NO,2020-11-09 01:52:44,67.67,12.69,42.96,73,64,28.99,broken clouds
2366,Touros,BR,2020-11-09 01:52:44,-5.2,-35.46,75.2,94,40,3.36,scattered clouds
2367,Lashio,MM,2020-11-09 01:48:05,22.93,97.75,70.52,70,20,0.98,few clouds
2368,Biltine,TD,2020-11-09 01:52:45,14.53,20.92,73.96,27,22,11.48,few clouds
2369,Shenjiamen,CN,2020-11-09 01:52:45,29.96,122.3,60.87,57,3,14.29,clear sky
2370,Cap-Aux-Meules,CA,2020-11-09 01:52:47,47.38,-61.86,33.8,74,97,3.36,overcast clouds
2371,Kattivakkam,IN,2020-11-09 01:52:48,13.22,80.32,77.0,88,20,3.36,mist
2372,Tandil,AR,2020-11-09 01:48:26,-37.32,-59.13,57.04,85,85,7.23,overcast clouds
2373,Kyaukse,MM,2020-11-09 01:52:48,21.6,96.13,71.6,94,40,2.24,mist
2374,Portland,US,2020-11-09 01:51:45,45.52,-122.68,42.01,72,0,3.0,clear sky
2375,Camacha,PT,2020-11-09 01:52:48,33.08,-16.33,60.8,82,40,6.93,scattered clouds
2376,Polunochnoye,RU,2020-11-09 01:52:48,60.87,60.42,27.52,96,100,4.88,overcast clouds
2377,Fort-Shevchenko,KZ,2020-11-09 01:52:49,44.51,50.26,54.25,71,0,16.84,clear sky
2378,Mokhsogollokh,RU,2020-11-09 01:52:49,61.47,128.92,-5.78,89,100,2.66,overcast clouds
2379,Guiglo,CI,2020-11-09 01:52:49,6.55,-7.5,72.73,87,97,2.91,overcast clouds
2380,Maceio,BR,2020-11-09 01:51:20,-9.67,-35.74,77.0,83,75,3.36,broken clouds
2381,Anadyr,RU,2020-11-09 01:52:49,64.75,177.48,14.0,92,75,11.18,fog
2382,Otofuke,JP,2020-11-09 01:52:49,42.99,143.2,39.2,86,75,8.05,broken clouds
2383,Moche,PE,2020-11-09 01:52:49,-8.17,-79.01,62.33,83,18,6.71,few clouds
2384,Alghero,IT,2020-11-09 01:52:50,40.56,8.32,59.0,100,100,1.12,fog
2385,Norman Wells,CA,2020-11-09 01:51:34,65.28,-126.83,19.4,92,75,3.36,broken clouds
2386,Alofi,NU,2020-11-09 01:52:50,-19.06,-169.92,82.4,65,75,12.75,broken clouds
2387,Green River,US,2020-11-09 01:52:50,41.53,-109.47,30.2,68,90,16.11,overcast clouds
2388,Husavik,IS,2020-11-09 01:52:50,66.04,-17.34,32.0,88,0,5.82,clear sky
2389,Cabedelo,BR,2020-11-09 01:48:02,-6.98,-34.83,77.0,94,75,5.82,broken clouds
2390,Berdigestyakh,RU,2020-11-09 01:52:51,62.1,126.7,-5.33,89,74,2.51,broken clouds
2391,Ilulissat,GL,2020-11-09 01:52:51,69.22,-51.1,12.2,61,100,3.36,overcast clouds
2392,Tessalit,ML,2020-11-09 01:52:51,20.2,1.01,70.07,29,12,12.71,few clouds
2393,Huarmey,PE,2020-11-09 01:52:51,-10.07,-78.15,61.29,88,16,6.6,few clouds
2394,Struthers,US,2020-11-09 01:52:51,41.05,-80.61,60.01,66,1,3.69,clear sky
2395,Tiksi,RU,2020-11-09 01:52:51,71.69,128.87,-9.22,89,9,3.6,clear sky
2396,Aleksandrovskaya,RU,2020-11-09 01:52:51,43.48,43.65,41.0,56,0,4.47,clear sky
2397,Birao,CF,2020-11-09 01:52:52,10.28,22.79,72.54,38,28,4.5,scattered clouds
2398,Guerrero Negro,MX,2020-11-09 01:52:52,27.98,-114.06,64.15,59,71,11.5,broken clouds
2399,Dzilam Gonzalez,MX,2020-11-09 01:52:52,21.28,-88.93,76.03,86,15,6.44,light rain
2400,Escarcega,MX,2020-11-09 01:52:52,18.61,-90.75,70.57,97,0,2.48,clear sky
2401,Mogadishu,SO,2020-11-09 01:52:52,2.04,45.34,78.44,82,100,8.57,overcast clouds
2402,Ojinaga,MX,2020-11-09 01:52:52,29.57,-104.42,78.8,24,1,4.7,clear sky
2403,Kalmunai,LK,2020-11-09 01:52:53,7.42,81.82,81.64,79,100,3.76,moderate rain
2404,Moose Jaw,CA,2020-11-09 01:49:47,50.4,-105.53,15.8,92,100,13.87,overcast clouds
2405,Vardo,NO,2020-11-09 01:52:53,70.37,31.11,36.01,80,100,10.65,overcast clouds
2406,Cururupu,BR,2020-11-09 01:50:32,-1.83,-44.87,77.81,88,20,4.61,few clouds
2407,Chuy,UY,2020-11-09 01:52:53,-33.7,-53.46,58.5,90,41,5.99,scattered clouds
2408,Ukiah,US,2020-11-09 01:52:54,39.15,-123.21,51.8,40,1,11.41,clear sky
2409,Kathu,TH,2020-11-09 01:52:54,7.92,98.33,78.8,88,20,3.36,few clouds
2410,Saldanha,ZA,2020-11-09 01:52:54,-33.01,17.94,51.8,81,0,4.7,clear sky
2411,Treinta Y Tres,UY,2020-11-09 01:52:54,-33.23,-54.38,55.9,96,100,6.8,overcast clouds
2412,Mount Gambier,AU,2020-11-09 01:52:54,-37.83,140.77,82.4,30,100,12.75,overcast clouds
2413,Konstantinovka,RU,2020-11-09 01:52:54,49.62,127.98,12.83,85,0,11.07,clear sky
2414,Srednekolymsk,RU,2020-11-09 01:52:54,67.45,153.68,-4.49,92,99,5.35,overcast clouds
2415,Maur,IN,2020-11-09 01:52:55,30.08,75.25,61.88,28,0,2.26,clear sky
2416,Grand Gaube,MU,2020-11-09 01:52:55,-20.01,57.66,73.0,83,29,5.01,light rain
2417,Christchurch,NZ,2020-11-09 01:52:55,-43.53,172.63,59.0,54,93,12.75,overcast clouds
2418,Telenesti,MD,2020-11-09 01:52:55,47.5,28.37,39.2,100,90,5.82,fog
2419,Tahta,EG,2020-11-09 01:52:55,26.77,31.5,62.6,51,0,9.17,clear sky
2420,Leninogorsk,RU,2020-11-09 01:52:55,54.6,52.46,31.14,92,93,12.97,overcast clouds
2421,Bondo,CD,2020-11-09 01:52:55,3.81,23.69,70.7,84,100,0.51,overcast clouds
2422,Chino Valley,US,2020-11-09 01:51:36,34.76,-112.45,39.2,80,90,18.34,heavy intensity rain
2423,Viedma,AR,2020-11-09 01:52:56,-40.81,-63.0,60.01,89,4,11.9,light rain
2424,Roald,NO,2020-11-09 01:52:56,62.58,6.13,44.6,100,100,6.93,light rain
2425,Pacific Grove,US,2020-11-09 01:51:16,36.62,-121.92,53.6,58,40,18.34,scattered clouds
2426,Tupik,RU,2020-11-09 01:52:56,54.43,119.93,7.86,85,22,2.01,few clouds
2427,Margherita Di Savoia,IT,2020-11-09 01:52:56,41.37,16.15,51.8,87,5,11.41,clear sky
2428,Samagaltay,RU,2020-11-09 01:52:56,50.6,95.0,27.27,90,0,3.51,clear sky
2429,Faanui,PF,2020-11-09 01:52:57,-16.48,-151.75,79.03,77,88,15.55,overcast clouds
2430,Betare Oya,CM,2020-11-09 01:52:57,5.6,14.08,66.72,76,0,2.3,clear sky
2431,Atasu,KZ,2020-11-09 01:52:57,48.68,71.64,30.88,93,59,21.5,broken clouds
2432,Barra Do Garcas,BR,2020-11-09 01:52:57,-15.89,-52.26,77.2,69,65,4.38,light rain
2433,Cabo Rojo,PR,2020-11-09 01:52:57,18.09,-67.15,78.01,97,100,1.99,overcast clouds
2434,Novyy Urengoy,RU,2020-11-09 01:52:57,66.08,76.63,16.97,97,99,8.39,overcast clouds
2435,Agadez,NE,2020-11-09 01:52:58,19.75,10.25,61.92,41,0,12.55,clear sky
2436,Cockburn Town,TC,2020-11-09 01:52:58,21.46,-71.14,81.21,82,100,26.24,moderate rain
2437,Qasigiannguit,GL,2020-11-09 01:52:58,68.82,-51.19,12.2,61,100,3.36,overcast clouds
2438,Carlsbad,US,2020-11-09 01:52:58,33.16,-117.35,59.0,62,20,18.34,few clouds
2439,Eyrarbakki,IS,2020-11-09 01:52:58,63.86,-21.15,41.0,76,75,14.99,broken clouds
2440,Barinas,VE,2020-11-09 01:52:58,8.62,-70.21,75.2,92,100,2.91,overcast clouds
2441,Herat,AF,2020-11-09 01:52:58,34.5,62.0,48.2,84,20,3.36,few clouds
2442,Nemuro,JP,2020-11-09 01:52:59,43.32,145.57,37.4,86,75,9.17,broken clouds
2443,Fort Nelson,CA,2020-11-09 01:52:59,58.81,-122.7,14.0,92,75,2.24,broken clouds
2444,Pochutla,MX,2020-11-09 01:52:59,15.74,-96.47,79.0,78,75,2.26,broken clouds
2445,Shasta Lake,US,2020-11-09 01:53:00,40.68,-122.37,51.8,23,1,11.41,clear sky
2446,Lodja,CD,2020-11-09 01:53:00,-3.48,23.43,69.1,97,100,1.12,moderate rain
2447,Tuim,RU,2020-11-09 01:53:00,54.34,89.93,38.16,73,100,4.27,overcast clouds
2448,Beringovskiy,RU,2020-11-09 01:53:00,63.05,179.32,19.99,91,17,8.52,few clouds
2449,Talnakh,RU,2020-11-09 01:53:00,69.49,88.4,24.8,92,40,20.13,light snow
2450,Tongzi,CN,2020-11-09 01:53:00,28.78,105.09,67.41,64,0,2.46,clear sky
2451,Kuruman,ZA,2020-11-09 01:53:01,-27.45,23.43,66.99,42,98,12.03,overcast clouds
